t_s,nu,eclipsed,p_gen_w,p_house_w,p_surplus_w
15830.0,1.000000,0,525.9717,45.00,480.9717
15840.0,1.000000,0,525.9723,45.00,480.9723
15850.0,1.000000,0,525.9728,45.00,480.9728
15860.0,1.000000,0,525.9733,45.00,480.9733
15870.0,1.000000,0,525.9739,45.00,480.9739
15880.0,1.000000,0,525.9744,45.00,480.9744
15890.0,1.000000,0,525.9749,45.00,480.9749
15900.0,1.000000,0,525.9754,45.00,480.9754
15910.0,1.000000,0,525.9760,45.00,480.9760
15920.0,1.000000,0,525.9765,45.00,480.9765
15930.0,1.000000,0,525.9770,45.00,480.9770
15940.0,1.000000,0,525.9776,45.00,480.9776
15950.0,1.000000,0,525.9781,45.00,480.9781
15960.0,1.000000,0,525.9786,45.00,480.9786
15970.0,1.000000,0,525.9791,45.00,480.9791
15980.0,1.000000,0,525.9797,45.00,480.9797
15990.0,1.000000,0,525.9802,45.00,480.9802
16000.0,1.000000,0,525.9807,45.00,480.9807
16010.0,1.000000,0,525.9812,45.00,480.9812
16020.0,1.000000,0,525.9818,45.00,480.9818
16030.0,1.000000,0,525.9823,45.00,480.9823
16040.0,1.000000,0,525.9828,45.00,480.9828
16050.0,1.000000,0,525.9834,45.00,480.9834
16060.0,1.000000,0,525.9839,45.00,480.9839
16070.0,1.000000,0,525.9844,45.00,480.9844
16080.0,1.000000,0,525.9849,45.00,480.9849
16090.0,1.000000,0,525.9855,45.00,480.9855
16100.0,1.000000,0,525.9860,45.00,480.9860
16110.0,1.000000,0,525.9865,45.00,480.9865
16120.0,1.000000,0,525.9871,45.00,480.9871
16130.0,1.000000,0,525.9876,45.00,480.9876
16140.0,1.000000,0,525.9881,45.00,480.9881
16150.0,1.000000,0,525.9886,45.00,480.9886
16160.0,1.000000,0,525.9892,45.00,480.9892
16170.0,1.000000,0,525.9897,45.00,480.9897
16180.0,1.000000,0,525.9902,45.00,480.9902
16190.0,1.000000,0,525.9908,45.00,480.9908
16200.0,1.000000,0,525.9913,45.00,480.9913
16210.0,1.000000,0,525.9918,45.00,480.9918
16220.0,1.000000,0,525.9923,45.00,480.9923
16230.0,1.000000,0,525.9929,45.00,480.9929
16240.0,1.000000,0,525.9934,45.00,480.9934
16250.0,1.000000,0,525.9939,45.00,480.9939
16260.0,1.000000,0,525.9945,45.00,480.9945
16270.0,1.000000,0,525.9950,45.00,480.9950
16280.0,1.000000,0,525.9955,45.00,480.9955
16290.0,1.000000,0,525.9960,45.00,480.9960
16300.0,1.000000,0,525.9966,45.00,480.9966
16310.0,1.000000,0,525.9971,45.00,480.9971
16320.0,1.000000,0,525.9976,45.00,480.9976
16330.0,1.000000,0,525.9982,45.00,480.9982
16340.0,1.000000,0,525.9987,45.00,480.9987
16350.0,1.000000,0,525.9992,45.00,480.9992
16360.0,1.000000,0,525.9997,45.00,480.9997
16370.0,1.000000,0,526.0003,45.00,481.0003
16380.0,1.000000,0,526.0008,45.00,481.0008
16390.0,1.000000,0,526.0013,45.00,481.0013
16400.0,1.000000,0,526.0019,45.00,481.0019
16410.0,1.000000,0,526.0024,45.00,481.0024
16420.0,1.000000,0,526.0029,45.00,481.0029
16430.0,1.000000,0,526.0034,45.00,481.0034
16440.0,1.000000,0,526.0040,45.00,481.0040
16450.0,1.000000,0,526.0045,45.00,481.0045
16460.0,1.000000,0,526.0050,45.00,481.0050
16470.0,1.000000,0,526.0056,45.00,481.0056
16480.0,1.000000,0,526.0061,45.00,481.0061
16490.0,1.000000,0,526.0066,45.00,481.0066
16500.0,1.000000,0,526.0071,45.00,481.0071
16510.0,1.000000,0,526.0077,45.00,481.0077
16520.0,1.000000,0,526.0082,45.00,481.0082
16530.0,1.000000,0,526.0087,45.00,481.0087
16540.0,1.000000,0,526.0093,45.00,481.0093
16550.0,1.000000,0,526.0098,45.00,481.0098
16560.0,1.000000,0,526.0103,45.00,481.0103
16570.0,1.000000,0,526.0109,45.00,481.0109
16580.0,1.000000,0,526.0114,45.00,481.0114
16590.0,1.000000,0,526.0119,45.00,481.0119
16600.0,1.000000,0,526.0124,45.00,481.0124
16610.0,1.000000,0,526.0130,45.00,481.0130
16620.0,1.000000,0,526.0135,45.00,481.0135
16630.0,1.000000,0,526.0140,45.00,481.0140
16640.0,1.000000,0,526.0146,45.00,481.0146
16650.0,1.000000,0,526.0151,45.00,481.0151
16660.0,1.000000,0,526.0156,45.00,481.0156
16670.0,1.000000,0,526.0162,45.00,481.0162
16680.0,1.000000,0,526.0167,45.00,481.0167
16690.0,1.000000,0,526.0172,45.00,481.0172
16700.0,1.000000,0,526.0177,45.00,481.0177
16710.0,1.000000,0,526.0183,45.00,481.0183
16720.0,1.000000,0,526.0188,45.00,481.0188
16730.0,1.000000,0,526.0193,45.00,481.0193
16740.0,1.000000,0,526.0199,45.00,481.0199
16750.0,1.000000,0,526.0204,45.00,481.0204
16760.0,1.000000,0,526.0209,45.00,481.0209
16770.0,1.000000,0,526.0215,45.00,481.0215
16780.0,1.000000,0,526.0220,45.00,481.0220
16790.0,1.000000,0,526.0225,45.00,481.0225
16800.0,1.000000,0,526.0230,45.00,481.0230
16810.0,1.000000,0,526.0236,45.00,481.0236
16820.0,1.000000,0,526.0241,45.00,481.0241
16830.0,1.000000,0,526.0246,45.00,481.0246
16840.0,1.000000,0,526.0252,45.00,481.0252
16850.0,1.000000,0,526.0257,45.00,481.0257
16860.0,1.000000,0,526.0262,45.00,481.0262
16870.0,1.000000,0,526.0268,45.00,481.0268
16880.0,1.000000,0,526.0273,45.00,481.0273
16890.0,1.000000,0,526.0278,45.00,481.0278
16900.0,1.000000,0,526.0283,45.00,481.0283
16910.0,1.000000,0,526.0289,45.00,481.0289
16920.0,1.000000,0,526.0294,45.00,481.0294
16930.0,1.000000,0,526.0299,45.00,481.0299
16940.0,1.000000,0,526.0305,45.00,481.0305
16950.0,1.000000,0,526.0310,45.00,481.0310
16960.0,1.000000,0,526.0315,45.00,481.0315
16970.0,1.000000,0,526.0321,45.00,481.0321
16980.0,1.000000,0,526.0326,45.00,481.0326
16990.0,1.000000,0,526.0331,45.00,481.0331
17000.0,1.000000,0,526.0336,45.00,481.0336
17010.0,1.000000,0,526.0342,45.00,481.0342
17020.0,1.000000,0,526.0347,45.00,481.0347
17030.0,1.000000,0,526.0352,45.00,481.0352
17040.0,1.000000,0,526.0358,45.00,481.0358
17050.0,1.000000,0,526.0363,45.00,481.0363
17060.0,1.000000,0,526.0368,45.00,481.0368
17070.0,1.000000,0,526.0374,45.00,481.0374
17080.0,1.000000,0,526.0379,45.00,481.0379
17090.0,1.000000,0,526.0384,45.00,481.0384
17100.0,1.000000,0,526.0390,45.00,481.0390
17110.0,1.000000,0,526.0395,45.00,481.0395
17120.0,1.000000,0,526.0400,45.00,481.0400
17130.0,1.000000,0,526.0405,45.00,481.0405
17140.0,1.000000,0,526.0411,45.00,481.0411
17150.0,1.000000,0,526.0416,45.00,481.0416
17160.0,1.000000,0,526.0421,45.00,481.0421
17170.0,1.000000,0,526.0427,45.00,481.0427
17180.0,1.000000,0,526.0432,45.00,481.0432
17190.0,1.000000,0,526.0437,45.00,481.0437
17200.0,1.000000,0,526.0443,45.00,481.0443
17210.0,1.000000,0,526.0448,45.00,481.0448
