t_s,nu,eclipsed,p_gen_w,p_house_w,p_surplus_w
10540.0,1.000000,0,571.4724,45.00,526.4724
10550.0,1.000000,0,571.4723,45.00,526.4723
10560.0,1.000000,0,571.4723,45.00,526.4723
10570.0,1.000000,0,571.4722,45.00,526.4722
10580.0,1.000000,0,571.4722,45.00,526.4722
10590.0,1.000000,0,571.4722,45.00,526.4722
10600.0,1.000000,0,571.4721,45.00,526.4721
10610.0,1.000000,0,571.4721,45.00,526.4721
10620.0,1.000000,0,571.4720,45.00,526.4720
10630.0,1.000000,0,571.4720,45.00,526.4720
10640.0,1.000000,0,571.4719,45.00,526.4719
10650.0,1.000000,0,571.4719,45.00,526.4719
10660.0,1.000000,0,571.4718,45.00,526.4718
10670.0,1.000000,0,571.4718,45.00,526.4718
10680.0,1.000000,0,571.4717,45.00,526.4717
10690.0,1.000000,0,571.4717,45.00,526.4717
10700.0,1.000000,0,571.4717,45.00,526.4717
10710.0,1.000000,0,571.4716,45.00,526.4716
10720.0,1.000000,0,571.4716,45.00,526.4716
10730.0,1.000000,0,571.4715,45.00,526.4715
10740.0,1.000000,0,571.4715,45.00,526.4715
10750.0,1.000000,0,571.4714,45.00,526.4714
10760.0,1.000000,0,571.4714,45.00,526.4714
10770.0,1.000000,0,571.4713,45.00,526.4713
10780.0,1.000000,0,571.4713,45.00,526.4713
10790.0,1.000000,0,571.4712,45.00,526.4712
10800.0,1.000000,0,571.4712,45.00,526.4712
10810.0,1.000000,0,571.4712,45.00,526.4712
10820.0,1.000000,0,571.4711,45.00,526.4711
10830.0,1.000000,0,571.4711,45.00,526.4711
10840.0,1.000000,0,571.4710,45.00,526.4710
10850.0,1.000000,0,571.4710,45.00,526.4710
10860.0,1.000000,0,571.4709,45.00,526.4709
10870.0,1.000000,0,571.4709,45.00,526.4709
10880.0,1.000000,0,571.4708,45.00,526.4708
10890.0,1.000000,0,571.4708,45.00,526.4708
10900.0,1.000000,0,571.4707,45.00,526.4707
10910.0,1.000000,0,571.4707,45.00,526.4707
10920.0,1.000000,0,571.4707,45.00,526.4707
10930.0,1.000000,0,571.4706,45.00,526.4706
10940.0,1.000000,0,571.4706,45.00,526.4706
10950.0,1.000000,0,571.4705,45.00,526.4705
10960.0,1.000000,0,571.4705,45.00,526.4705
10970.0,1.000000,0,571.4704,45.00,526.4704
10980.0,1.000000,0,571.4704,45.00,526.4704
10990.0,1.000000,0,571.4703,45.00,526.4703
11000.0,1.000000,0,571.4703,45.00,526.4703
11010.0,1.000000,0,571.4702,45.00,526.4702
11020.0,1.000000,0,571.4702,45.00,526.4702
11030.0,1.000000,0,571.4702,45.00,526.4702
11040.0,1.000000,0,571.4701,45.00,526.4701
11050.0,1.000000,0,571.4701,45.00,526.4701
11060.0,1.000000,0,571.4700,45.00,526.4700
11070.0,1.000000,0,571.4700,45.00,526.4700
11080.0,1.000000,0,571.4699,45.00,526.4699
11090.0,1.000000,0,571.4699,45.00,526.4699
11100.0,1.000000,0,571.4698,45.00,526.4698
11110.0,1.000000,0,571.4698,45.00,526.4698
11120.0,1.000000,0,571.4697,45.00,526.4697
11130.0,1.000000,0,571.4697,45.00,526.4697
11140.0,1.000000,0,571.4697,45.00,526.4697
11150.0,1.000000,0,571.4696,45.00,526.4696
11160.0,1.000000,0,571.4696,45.00,526.4696
11170.0,1.000000,0,571.4695,45.00,526.4695
11180.0,1.000000,0,571.4695,45.00,526.4695
11190.0,1.000000,0,571.4694,45.00,526.4694
11200.0,1.000000,0,571.4694,45.00,526.4694
11210.0,1.000000,0,571.4693,45.00,526.4693
11220.0,1.000000,0,571.4693,45.00,526.4693
11230.0,1.000000,0,571.4692,45.00,526.4692
11240.0,1.000000,0,571.4692,45.00,526.4692
11250.0,1.000000,0,571.4692,45.00,526.4692
11260.0,1.000000,0,571.4691,45.00,526.4691
11270.0,1.000000,0,571.4691,45.00,526.4691
11280.0,1.000000,0,571.4690,45.00,526.4690
11290.0,1.000000,0,571.4690,45.00,526.4690
11300.0,1.000000,0,571.4689,45.00,526.4689
11310.0,1.000000,0,571.4689,45.00,526.4689
11320.0,1.000000,0,571.4688,45.00,526.4688
11330.0,1.000000,0,571.4688,45.00,526.4688
11340.0,1.000000,0,571.4687,45.00,526.4687
11350.0,1.000000,0,571.4687,45.00,526.4687
11360.0,1.000000,0,571.4687,45.00,526.4687
11370.0,1.000000,0,571.4686,45.00,526.4686
11380.0,1.000000,0,571.4686,45.00,526.4686
11390.0,1.000000,0,571.4685,45.00,526.4685
11400.0,1.000000,0,571.4685,45.00,526.4685
11410.0,1.000000,0,571.4684,45.00,526.4684
11420.0,1.000000,0,571.4684,45.00,526.4684
11430.0,1.000000,0,571.4683,45.00,526.4683
11440.0,1.000000,0,571.4683,45.00,526.4683
11450.0,1.000000,0,571.4682,45.00,526.4682
11460.0,1.000000,0,571.4682,45.00,526.4682
11470.0,1.000000,0,571.4682,45.00,526.4682
11480.0,1.000000,0,571.4681,45.00,526.4681
11490.0,1.000000,0,571.4681,45.00,526.4681
11500.0,1.000000,0,571.4680,45.00,526.4680
11510.0,1.000000,0,571.4680,45.00,526.4680
11520.0,1.000000,0,571.4679,45.00,526.4679
11530.0,1.000000,0,571.4679,45.00,526.4679
11540.0,1.000000,0,571.4678,45.00,526.4678
11550.0,1.000000,0,571.4678,45.00,526.4678
11560.0,1.000000,0,571.4677,45.00,526.4677
11570.0,1.000000,0,571.4677,45.00,526.4677
11580.0,1.000000,0,571.4677,45.00,526.4677
11590.0,1.000000,0,571.4676,45.00,526.4676
11600.0,1.000000,0,571.4676,45.00,526.4676
11610.0,1.000000,0,571.4675,45.00,526.4675
11620.0,1.000000,0,571.4675,45.00,526.4675
11630.0,1.000000,0,571.4674,45.00,526.4674
11640.0,1.000000,0,571.4674,45.00,526.4674
11650.0,1.000000,0,571.4673,45.00,526.4673
11660.0,1.000000,0,571.4673,45.00,526.4673
11670.0,1.000000,0,571.4672,45.00,526.4672
11680.0,1.000000,0,571.4672,45.00,526.4672
11690.0,1.000000,0,571.4671,45.00,526.4671
11700.0,1.000000,0,571.4671,45.00,526.4671
11710.0,1.000000,0,571.4671,45.00,526.4671
11720.0,1.000000,0,571.4670,45.00,526.4670
11730.0,1.000000,0,571.4670,45.00,526.4670
11740.0,1.000000,0,571.4669,45.00,526.4669
11750.0,1.000000,0,571.4669,45.00,526.4669
11760.0,1.000000,0,571.4668,45.00,526.4668
11770.0,1.000000,0,571.4668,45.00,526.4668
11780.0,1.000000,0,571.4667,45.00,526.4667
11790.0,1.000000,0,571.4667,45.00,526.4667
11800.0,1.000000,0,571.4666,45.00,526.4666
11810.0,1.000000,0,571.4666,45.00,526.4666
11820.0,1.000000,0,571.4666,45.00,526.4666
11830.0,1.000000,0,571.4665,45.00,526.4665
11840.0,1.000000,0,571.4665,45.00,526.4665
11850.0,1.000000,0,571.4664,45.00,526.4664
11860.0,1.000000,0,571.4664,45.00,526.4664
11870.0,1.000000,0,571.4663,45.00,526.4663
11880.0,1.000000,0,571.4663,45.00,526.4663
11890.0,1.000000,0,571.4662,45.00,526.4662
11900.0,1.000000,0,571.4662,45.00,526.4662
11910.0,1.000000,0,571.4661,45.00,526.4661
11920.0,1.000000,0,571.4661,45.00,526.4661
11930.0,1.000000,0,571.4661,45.00,526.4661
11940.0,1.000000,0,571.4660,45.00,526.4660
11950.0,1.000000,0,571.4660,45.00,526.4660
11960.0,1.000000,0,571.4659,45.00,526.4659
11970.0,1.000000,0,571.4659,45.00,526.4659
11980.0,1.000000,0,571.4658,45.00,526.4658
11990.0,1.000000,0,571.4658,45.00,526.4658
12000.0,1.000000,0,571.4657,45.00,526.4657
12010.0,1.000000,0,571.4657,45.00,526.4657
12020.0,1.000000,0,571.4656,45.00,526.4656
12030.0,1.000000,0,571.4656,45.00,526.4656
12040.0,1.000000,0,571.4656,45.00,526.4656
12050.0,1.000000,0,571.4655,45.00,526.4655
12060.0,1.000000,0,571.4655,45.00,526.4655
12070.0,1.000000,0,571.4654,45.00,526.4654
12080.0,1.000000,0,571.4654,45.00,526.4654
12090.0,1.000000,0,571.4653,45.00,526.4653
12100.0,1.000000,0,571.4653,45.00,526.4653
12110.0,1.000000,0,571.4652,45.00,526.4652
12120.0,1.000000,0,571.4652,45.00,526.4652
12130.0,1.000000,0,571.4651,45.00,526.4651
12140.0,1.000000,0,571.4651,45.00,526.4651
12150.0,1.000000,0,571.4651,45.00,526.4651
12160.0,1.000000,0,571.4650,45.00,526.4650
12170.0,1.000000,0,571.4650,45.00,526.4650
12180.0,1.000000,0,571.4649,45.00,526.4649
12190.0,1.000000,0,571.4649,45.00,526.4649
12200.0,1.000000,0,571.4648,45.00,526.4648
12210.0,1.000000,0,571.4648,45.00,526.4648
12220.0,1.000000,0,571.4647,45.00,526.4647
12230.0,1.000000,0,571.4647,45.00,526.4647
12240.0,1.000000,0,571.4646,45.00,526.4646
12250.0,1.000000,0,571.4646,45.00,526.4646
12260.0,1.000000,0,571.4646,45.00,526.4646
12270.0,1.000000,0,571.4645,45.00,526.4645
12280.0,1.000000,0,571.4645,45.00,526.4645
12290.0,1.000000,0,571.4644,45.00,526.4644
12300.0,1.000000,0,571.4644,45.00,526.4644
12310.0,1.000000,0,571.4643,45.00,526.4643
12320.0,1.000000,0,571.4643,45.00,526.4643
12330.0,1.000000,0,571.4642,45.00,526.4642
12340.0,1.000000,0,571.4642,45.00,526.4642
12350.0,1.000000,0,571.4641,45.00,526.4641
12360.0,1.000000,0,571.4641,45.00,526.4641
12370.0,1.000000,0,571.4641,45.00,526.4641
12380.0,1.000000,0,571.4640,45.00,526.4640
12390.0,1.000000,0,571.4640,45.00,526.4640
12400.0,1.000000,0,571.4639,45.00,526.4639
12410.0,1.000000,0,571.4639,45.00,526.4639
12420.0,1.000000,0,571.4638,45.00,526.4638
12430.0,1.000000,0,571.4638,45.00,526.4638
12440.0,1.000000,0,571.4637,45.00,526.4637
12450.0,1.000000,0,571.4637,45.00,526.4637
12460.0,1.000000,0,571.4636,45.00,526.4636
12470.0,1.000000,0,571.4636,45.00,526.4636
12480.0,1.000000,0,571.4636,45.00,526.4636
12490.0,1.000000,0,571.4635,45.00,526.4635
12500.0,1.000000,0,571.4635,45.00,526.4635
12510.0,1.000000,0,571.4634,45.00,526.4634
12520.0,1.000000,0,571.4634,45.00,526.4634
12530.0,1.000000,0,571.4633,45.00,526.4633
12540.0,1.000000,0,571.4633,45.00,526.4633
12550.0,1.000000,0,571.4632,45.00,526.4632
12560.0,1.000000,0,571.4632,45.00,526.4632
12570.0,1.000000,0,571.4631,45.00,526.4631
12580.0,1.000000,0,571.4631,45.00,526.4631
12590.0,1.000000,0,571.4631,45.00,526.4631
12600.0,1.000000,0,571.4630,45.00,526.4630
12610.0,1.000000,0,571.4630,45.00,526.4630
12620.0,1.000000,0,571.4629,45.00,526.4629
12630.0,1.000000,0,571.4629,45.00,526.4629
12640.0,1.000000,0,571.4628,45.00,526.4628
12650.0,1.000000,0,571.4628,45.00,526.4628
12660.0,1.000000,0,571.4627,45.00,526.4627
12670.0,1.000000,0,571.4627,45.00,526.4627
12680.0,1.000000,0,571.4626,45.00,526.4626
12690.0,1.000000,0,571.4626,45.00,526.4626
12700.0,1.000000,0,571.4626,45.00,526.4626
12710.0,1.000000,0,571.4625,45.00,526.4625
12720.0,1.000000,0,571.4625,45.00,526.4625
12730.0,1.000000,0,571.4624,45.00,526.4624
12740.0,1.000000,0,571.4624,45.00,526.4624
12750.0,1.000000,0,571.4623,45.00,526.4623
12760.0,1.000000,0,571.4623,45.00,526.4623
12770.0,1.000000,0,571.4622,45.00,526.4622
12780.0,1.000000,0,571.4622,45.00,526.4622
12790.0,1.000000,0,571.4621,45.00,526.4621
12800.0,1.000000,0,571.4621,45.00,526.4621
12810.0,1.000000,0,571.4621,45.00,526.4621
12820.0,1.000000,0,571.4620,45.00,526.4620
12830.0,1.000000,0,571.4620,45.00,526.4620
12840.0,1.000000,0,571.4619,45.00,526.4619
12850.0,0.103749,1,59.2887,45.00,14.2887
12860.0,0.000000,1,0.0000,45.00,-45.0000
12870.0,0.000000,1,0.0000,45.00,-45.0000
12880.0,0.000000,1,0.0000,45.00,-45.0000
12890.0,0.000000,1,0.0000,45.00,-45.0000
12900.0,0.000000,1,0.0000,45.00,-45.0000
12910.0,0.000000,1,0.0000,45.00,-45.0000
12920.0,0.000000,1,0.0000,45.00,-45.0000
12930.0,0.000000,1,0.0000,45.00,-45.0000
12940.0,0.000000,1,0.0000,45.00,-45.0000
12950.0,0.000000,1,0.0000,45.00,-45.0000
12960.0,0.000000,1,0.0000,45.00,-45.0000
12970.0,0.000000,1,0.0000,45.00,-45.0000
12980.0,0.000000,1,0.0000,45.00,-45.0000
12990.0,0.000000,1,0.0000,45.00,-45.0000
13000.0,0.000000,1,0.0000,45.00,-45.0000
13010.0,0.000000,1,0.0000,45.00,-45.0000
13020.0,0.000000,1,0.0000,45.00,-45.0000
13030.0,0.000000,1,0.0000,45.00,-45.0000
13040.0,0.000000,1,0.0000,45.00,-45.0000
13050.0,0.000000,1,0.0000,45.00,-45.0000
13060.0,0.000000,1,0.0000,45.00,-45.0000
13070.0,0.000000,1,0.0000,45.00,-45.0000
13080.0,0.000000,1,0.0000,45.00,-45.0000
13090.0,0.000000,1,0.0000,45.00,-45.0000
13100.0,0.000000,1,0.0000,45.00,-45.0000
13110.0,0.000000,1,0.0000,45.00,-45.0000
13120.0,0.000000,1,0.0000,45.00,-45.0000
13130.0,0.000000,1,0.0000,45.00,-45.0000
13140.0,0.000000,1,0.0000,45.00,-45.0000
13150.0,0.000000,1,0.0000,45.00,-45.0000
13160.0,0.000000,1,0.0000,45.00,-45.0000
13170.0,0.000000,1,0.0000,45.00,-45.0000
13180.0,0.000000,1,0.0000,45.00,-45.0000
13190.0,0.000000,1,0.0000,45.00,-45.0000
13200.0,0.000000,1,0.0000,45.00,-45.0000
13210.0,0.000000,1,0.0000,45.00,-45.0000
13220.0,0.000000,1,0.0000,45.00,-45.0000
13230.0,0.000000,1,0.0000,45.00,-45.0000
13240.0,0.000000,1,0.0000,45.00,-45.0000
13250.0,0.000000,1,0.0000,45.00,-45.0000
13260.0,0.000000,1,0.0000,45.00,-45.0000
13270.0,0.000000,1,0.0000,45.00,-45.0000
13280.0,0.000000,1,0.0000,45.00,-45.0000
13290.0,0.000000,1,0.0000,45.00,-45.0000
13300.0,0.000000,1,0.0000,45.00,-45.0000
13310.0,0.000000,1,0.0000,45.00,-45.0000
13320.0,0.000000,1,0.0000,45.00,-45.0000
13330.0,0.000000,1,0.0000,45.00,-45.0000
13340.0,0.000000,1,0.0000,45.00,-45.0000
13350.0,0.000000,1,0.0000,45.00,-45.0000
13360.0,0.000000,1,0.0000,45.00,-45.0000
13370.0,0.000000,1,0.0000,45.00,-45.0000
13380.0,0.000000,1,0.0000,45.00,-45.0000
13390.0,0.000000,1,0.0000,45.00,-45.0000
13400.0,0.000000,1,0.0000,45.00,-45.0000
13410.0,0.000000,1,0.0000,45.00,-45.0000
13420.0,0.000000,1,0.0000,45.00,-45.0000
13430.0,0.000000,1,0.0000,45.00,-45.0000
13440.0,0.000000,1,0.0000,45.00,-45.0000
13450.0,0.000000,1,0.0000,45.00,-45.0000
13460.0,0.000000,1,0.0000,45.00,-45.0000
13470.0,0.000000,1,0.0000,45.00,-45.0000
13480.0,0.000000,1,0.0000,45.00,-45.0000
13490.0,0.000000,1,0.0000,45.00,-45.0000
13500.0,0.000000,1,0.0000,45.00,-45.0000
13510.0,0.000000,1,0.0000,45.00,-45.0000
13520.0,0.000000,1,0.0000,45.00,-45.0000
13530.0,0.000000,1,0.0000,45.00,-45.0000
13540.0,0.000000,1,0.0000,45.00,-45.0000
13550.0,0.000000,1,0.0000,45.00,-45.0000
13560.0,0.000000,1,0.0000,45.00,-45.0000
13570.0,0.000000,1,0.0000,45.00,-45.0000
13580.0,0.000000,1,0.0000,45.00,-45.0000
13590.0,0.000000,1,0.0000,45.00,-45.0000
13600.0,0.000000,1,0.0000,45.00,-45.0000
13610.0,0.000000,1,0.0000,45.00,-45.0000
13620.0,0.000000,1,0.0000,45.00,-45.0000
13630.0,0.000000,1,0.0000,45.00,-45.0000
13640.0,0.000000,1,0.0000,45.00,-45.0000
13650.0,0.000000,1,0.0000,45.00,-45.0000
13660.0,0.000000,1,0.0000,45.00,-45.0000
13670.0,0.000000,1,0.0000,45.00,-45.0000
13680.0,0.000000,1,0.0000,45.00,-45.0000
13690.0,0.000000,1,0.0000,45.00,-45.0000
13700.0,0.000000,1,0.0000,45.00,-45.0000
13710.0,0.000000,1,0.0000,45.00,-45.0000
13720.0,0.000000,1,0.0000,45.00,-45.0000
13730.0,0.000000,1,0.0000,45.00,-45.0000
13740.0,0.000000,1,0.0000,45.00,-45.0000
13750.0,0.000000,1,0.0000,45.00,-45.0000
13760.0,0.000000,1,0.0000,45.00,-45.0000
13770.0,0.000000,1,0.0000,45.00,-45.0000
13780.0,0.000000,1,0.0000,45.00,-45.0000
13790.0,0.000000,1,0.0000,45.00,-45.0000
13800.0,0.000000,1,0.0000,45.00,-45.0000
13810.0,0.000000,1,0.0000,45.00,-45.0000
13820.0,0.000000,1,0.0000,45.00,-45.0000
13830.0,0.000000,1,0.0000,45.00,-45.0000
13840.0,0.000000,1,0.0000,45.00,-45.0000
13850.0,0.000000,1,0.0000,45.00,-45.0000
13860.0,0.000000,1,0.0000,45.00,-45.0000
13870.0,0.000000,1,0.0000,45.00,-45.0000
13880.0,0.000000,1,0.0000,45.00,-45.0000
13890.0,0.000000,1,0.0000,45.00,-45.0000
13900.0,0.000000,1,0.0000,45.00,-45.0000
13910.0,0.000000,1,0.0000,45.00,-45.0000
13920.0,0.000000,1,0.0000,45.00,-45.0000
13930.0,0.000000,1,0.0000,45.00,-45.0000
13940.0,0.000000,1,0.0000,45.00,-45.0000
13950.0,0.000000,1,0.0000,45.00,-45.0000
13960.0,0.000000,1,0.0000,45.00,-45.0000
13970.0,0.000000,1,0.0000,45.00,-45.0000
13980.0,0.000000,1,0.0000,45.00,-45.0000
13990.0,0.000000,1,0.0000,45.00,-45.0000
14000.0,0.000000,1,0.0000,45.00,-45.0000
14010.0,0.000000,1,0.0000,45.00,-45.0000
14020.0,0.000000,1,0.0000,45.00,-45.0000
14030.0,0.000000,1,0.0000,45.00,-45.0000
14040.0,0.000000,1,0.0000,45.00,-45.0000
14050.0,0.000000,1,0.0000,45.00,-45.0000
14060.0,0.000000,1,0.0000,45.00,-45.0000
14070.0,0.000000,1,0.0000,45.00,-45.0000
14080.0,0.000000,1,0.0000,45.00,-45.0000
14090.0,0.000000,1,0.0000,45.00,-45.0000
14100.0,0.000000,1,0.0000,45.00,-45.0000
14110.0,0.000000,1,0.0000,45.00,-45.0000
14120.0,0.000000,1,0.0000,45.00,-45.0000
14130.0,0.000000,1,0.0000,45.00,-45.0000
14140.0,0.000000,1,0.0000,45.00,-45.0000
14150.0,0.000000,1,0.0000,45.00,-45.0000
14160.0,0.000000,1,0.0000,45.00,-45.0000
14170.0,0.000000,1,0.0000,45.00,-45.0000
14180.0,0.000000,1,0.0000,45.00,-45.0000
14190.0,0.000000,1,0.0000,45.00,-45.0000
14200.0,0.000000,1,0.0000,45.00,-45.0000
14210.0,0.000000,1,0.0000,45.00,-45.0000
14220.0,0.000000,1,0.0000,45.00,-45.0000
14230.0,0.000000,1,0.0000,45.00,-45.0000
14240.0,0.000000,1,0.0000,45.00,-45.0000
14250.0,0.000000,1,0.0000,45.00,-45.0000
14260.0,0.000000,1,0.0000,45.00,-45.0000
14270.0,0.000000,1,0.0000,45.00,-45.0000
14280.0,0.000000,1,0.0000,45.00,-45.0000
14290.0,0.000000,1,0.0000,45.00,-45.0000
14300.0,0.000000,1,0.0000,45.00,-45.0000
14310.0,0.000000,1,0.0000,45.00,-45.0000
14320.0,0.000000,1,0.0000,45.00,-45.0000
14330.0,0.000000,1,0.0000,45.00,-45.0000
14340.0,0.000000,1,0.0000,45.00,-45.0000
14350.0,0.000000,1,0.0000,45.00,-45.0000
14360.0,0.000000,1,0.0000,45.00,-45.0000
14370.0,0.000000,1,0.0000,45.00,-45.0000
14380.0,0.000000,1,0.0000,45.00,-45.0000
14390.0,0.000000,1,0.0000,45.00,-45.0000
14400.0,0.000000,1,0.0000,45.00,-45.0000
14410.0,0.000000,1,0.0000,45.00,-45.0000
14420.0,0.000000,1,0.0000,45.00,-45.0000
14430.0,0.000000,1,0.0000,45.00,-45.0000
14440.0,0.000000,1,0.0000,45.00,-45.0000
14450.0,0.000000,1,0.0000,45.00,-45.0000
14460.0,0.000000,1,0.0000,45.00,-45.0000
14470.0,0.000000,1,0.0000,45.00,-45.0000
14480.0,0.000000,1,0.0000,45.00,-45.0000
14490.0,0.000000,1,0.0000,45.00,-45.0000
14500.0,0.000000,1,0.0000,45.00,-45.0000
14510.0,0.000000,1,0.0000,45.00,-45.0000
14520.0,0.000000,1,0.0000,45.00,-45.0000
14530.0,0.000000,1,0.0000,45.00,-45.0000
14540.0,0.000000,1,0.0000,45.00,-45.0000
14550.0,0.000000,1,0.0000,45.00,-45.0000
14560.0,0.000000,1,0.0000,45.00,-45.0000
14570.0,0.000000,1,0.0000,45.00,-45.0000
14580.0,0.000000,1,0.0000,45.00,-45.0000
14590.0,0.000000,1,0.0000,45.00,-45.0000
14600.0,0.000000,1,0.0000,45.00,-45.0000
14610.0,0.000000,1,0.0000,45.00,-45.0000
14620.0,0.000000,1,0.0000,45.00,-45.0000
14630.0,0.000000,1,0.0000,45.00,-45.0000
14640.0,0.000000,1,0.0000,45.00,-45.0000
14650.0,0.000000,1,0.0000,45.00,-45.0000
14660.0,0.000000,1,0.0000,45.00,-45.0000
14670.0,0.000000,1,0.0000,45.00,-45.0000
14680.0,0.000000,1,0.0000,45.00,-45.0000
14690.0,0.000000,1,0.0000,45.00,-45.0000
14700.0,0.000000,1,0.0000,45.00,-45.0000
14710.0,0.000000,1,0.0000,45.00,-45.0000
14720.0,0.000000,1,0.0000,45.00,-45.0000
14730.0,0.000000,1,0.0000,45.00,-45.0000
14740.0,0.000000,1,0.0000,45.00,-45.0000
14750.0,0.000000,1,0.0000,45.00,-45.0000
14760.0,0.000000,1,0.0000,45.00,-45.0000
14770.0,0.000000,1,0.0000,45.00,-45.0000
14780.0,0.000000,1,0.0000,45.00,-45.0000
14790.0,0.000000,1,0.0000,45.00,-45.0000
14800.0,0.000000,1,0.0000,45.00,-45.0000
14810.0,0.000000,1,0.0000,45.00,-45.0000
14820.0,0.000000,1,0.0000,45.00,-45.0000
14830.0,0.000000,1,0.0000,45.00,-45.0000
14840.0,0.000000,1,0.0000,45.00,-45.0000
14850.0,0.000000,1,0.0000,45.00,-45.0000
14860.0,0.000000,1,0.0000,45.00,-45.0000
14870.0,0.000000,1,0.0000,45.00,-45.0000
14880.0,0.000000,1,0.0000,45.00,-45.0000
14890.0,0.000000,1,0.0000,45.00,-45.0000
14900.0,0.000000,1,0.0000,45.00,-45.0000
14910.0,0.000000,1,0.0000,45.00,-45.0000
14920.0,0.000000,1,0.0000,45.00,-45.0000
14930.0,0.000000,1,0.0000,45.00,-45.0000
14940.0,0.000000,1,0.0000,45.00,-45.0000
14950.0,0.000000,1,0.0000,45.00,-45.0000
14960.0,0.000000,1,0.0000,45.00,-45.0000
14970.0,0.000000,1,0.0000,45.00,-45.0000
14980.0,0.000000,1,0.0000,45.00,-45.0000
14990.0,0.000000,1,0.0000,45.00,-45.0000
15000.0,0.000000,1,0.0000,45.00,-45.0000
15010.0,0.055761,1,31.8645,45.00,-13.1355
15020.0,1.000000,0,571.4520,45.00,526.4520
15030.0,1.000000,0,571.4519,45.00,526.4519
15040.0,1.000000,0,571.4519,45.00,526.4519
15050.0,1.000000,0,571.4518,45.00,526.4518
15060.0,1.000000,0,571.4518,45.00,526.4518
15070.0,1.000000,0,571.4518,45.00,526.4518
15080.0,1.000000,0,571.4517,45.00,526.4517
15090.0,1.000000,0,571.4517,45.00,526.4517
15100.0,1.000000,0,571.4516,45.00,526.4516
15110.0,1.000000,0,571.4516,45.00,526.4516
15120.0,1.000000,0,571.4515,45.00,526.4515
15130.0,1.000000,0,571.4515,45.00,526.4515
15140.0,1.000000,0,571.4514,45.00,526.4514
15150.0,1.000000,0,571.4514,45.00,526.4514
15160.0,1.000000,0,571.4513,45.00,526.4513
15170.0,1.000000,0,571.4513,45.00,526.4513
15180.0,1.000000,0,571.4513,45.00,526.4513
15190.0,1.000000,0,571.4512,45.00,526.4512
15200.0,1.000000,0,571.4512,45.00,526.4512
15210.0,1.000000,0,571.4511,45.00,526.4511
15220.0,1.000000,0,571.4511,45.00,526.4511
15230.0,1.000000,0,571.4510,45.00,526.4510
15240.0,1.000000,0,571.4510,45.00,526.4510
15250.0,1.000000,0,571.4509,45.00,526.4509
15260.0,1.000000,0,571.4509,45.00,526.4509
15270.0,1.000000,0,571.4508,45.00,526.4508
15280.0,1.000000,0,571.4508,45.00,526.4508
15290.0,1.000000,0,571.4508,45.00,526.4508
15300.0,1.000000,0,571.4507,45.00,526.4507
15310.0,1.000000,0,571.4507,45.00,526.4507
15320.0,1.000000,0,571.4506,45.00,526.4506
15330.0,1.000000,0,571.4506,45.00,526.4506
15340.0,1.000000,0,571.4505,45.00,526.4505
15350.0,1.000000,0,571.4505,45.00,526.4505
15360.0,1.000000,0,571.4504,45.00,526.4504
15370.0,1.000000,0,571.4504,45.00,526.4504
15380.0,1.000000,0,571.4503,45.00,526.4503
15390.0,1.000000,0,571.4503,45.00,526.4503
15400.0,1.000000,0,571.4502,45.00,526.4502
15410.0,1.000000,0,571.4502,45.00,526.4502
15420.0,1.000000,0,571.4502,45.00,526.4502
15430.0,1.000000,0,571.4501,45.00,526.4501
15440.0,1.000000,0,571.4501,45.00,526.4501
15450.0,1.000000,0,571.4500,45.00,526.4500
15460.0,1.000000,0,571.4500,45.00,526.4500
15470.0,1.000000,0,571.4499,45.00,526.4499
15480.0,1.000000,0,571.4499,45.00,526.4499
15490.0,1.000000,0,571.4498,45.00,526.4498
15500.0,1.000000,0,571.4498,45.00,526.4498
15510.0,1.000000,0,571.4497,45.00,526.4497
15520.0,1.000000,0,571.4497,45.00,526.4497
15530.0,1.000000,0,571.4497,45.00,526.4497
15540.0,1.000000,0,571.4496,45.00,526.4496
15550.0,1.000000,0,571.4496,45.00,526.4496
15560.0,1.000000,0,571.4495,45.00,526.4495
15570.0,1.000000,0,571.4495,45.00,526.4495
15580.0,1.000000,0,571.4494,45.00,526.4494
15590.0,1.000000,0,571.4494,45.00,526.4494
15600.0,1.000000,0,571.4493,45.00,526.4493
15610.0,1.000000,0,571.4493,45.00,526.4493
15620.0,1.000000,0,571.4492,45.00,526.4492
15630.0,1.000000,0,571.4492,45.00,526.4492
15640.0,1.000000,0,571.4492,45.00,526.4492
15650.0,1.000000,0,571.4491,45.00,526.4491
15660.0,1.000000,0,571.4491,45.00,526.4491
15670.0,1.000000,0,571.4490,45.00,526.4490
15680.0,1.000000,0,571.4490,45.00,526.4490
15690.0,1.000000,0,571.4489,45.00,526.4489
15700.0,1.000000,0,571.4489,45.00,526.4489
15710.0,1.000000,0,571.4488,45.00,526.4488
15720.0,1.000000,0,571.4488,45.00,526.4488
15730.0,1.000000,0,571.4487,45.00,526.4487
15740.0,1.000000,0,571.4487,45.00,526.4487
15750.0,1.000000,0,571.4487,45.00,526.4487
15760.0,1.000000,0,571.4486,45.00,526.4486
15770.0,1.000000,0,571.4486,45.00,526.4486
15780.0,1.000000,0,571.4485,45.00,526.4485
15790.0,1.000000,0,571.4485,45.00,526.4485
15800.0,1.000000,0,571.4484,45.00,526.4484
15810.0,1.000000,0,571.4484,45.00,526.4484
